-7563.1,-854.8,9.56,0.26,57.980000000000004,18.433752441406252,18.962873535156252,0.9166035652160645
-7563.1,-854.8,9.56,60.06,-0.52,13.123065185546876,19.414398193359375,0.8834742307662964
-7563.1,-854.8,9.56,28.080000000000002,-0.52,11.413670654296874,13.8072265625,0.8349661827087402
-7563.1,-854.8,10.06,60.580000000000005,-0.52,12.753465576171877,18.2139892578125,0.8265252709388733
-7563.1,-854.8,10.06,28.080000000000002,-0.52,11.2690185546875,12.591818847656251,0.769466757774353
-7563.1,-854.8,10.06,1.3,58.24,16.882867431640623,16.45215087890625,0.7657012343406677
-7563.1,-854.8,10.56,60.32,-0.52,12.89108154296875,19.45953125,0.7564710378646851
-7563.1,-854.8,11.06,59.28,-0.26,13.105379638671875,21.10791748046875,0.614672064781189
-7563.1,-854.8,9.06,0.26,58.5,18.438709716796875,18.959405517578126,0.920225977897644
-7563.1,-854.8,9.06,59.800000000000004,0.0,12.542828369140626,19.295020751953125,0.8767232298851013
-7563.1,-854.8,9.06,27.560000000000002,-0.26,11.602746582031251,14.401510009765625,0.8757050633430481
-7563.1,-854.8,8.56,0.52,59.02,17.506499023437502,18.3508203125,0.9165813326835632
-7563.1,-854.8,8.56,15.860000000000001,21.060000000000002,15.544083251953126,15.767105712890626,0.9110741019248962
-7563.1,-854.8,8.56,26.78,-0.26,11.996953125000001,14.992183837890625,0.8940245509147644
-7563.1,-854.8,8.56,59.800000000000004,0.78,12.463675537109376,18.7335400390625,0.8724613785743713
-7563.1,-854.8,8.06,16.12,21.060000000000002,15.405224609375,15.542403564453126,0.9231042861938477
-7563.1,-854.8,8.06,0.0,59.28,17.1938330078125,19.1053466796875,0.919942319393158
-7563.1,-854.8,8.06,26.78,0.0,12.11444580078125,14.922169189453125,0.8962414264678955
-7563.1,-854.8,8.06,59.28,0.52,12.36631103515625,19.08614013671875,0.883521556854248
-7563.1,-854.8,7.56,16.38,21.060000000000002,15.1646044921875,15.576887207031252,0.9258962273597717
-7563.1,-854.8,7.56,0.0,59.28,16.87029296875,19.056038818359376,0.9198608994483948
-7563.1,-854.8,7.56,26.26,0.0,12.224393310546875,14.9269970703125,0.899572491645813
-7563.1,-854.8,7.56,60.06,0.52,11.93681884765625,18.0382861328125,0.8832699060440063
-7563.1,-854.8,7.06,16.12,21.060000000000002,14.871406250000001,15.816911621093752,0.9251840710639954
-7563.1,-854.8,7.06,0.0,59.28,16.9933544921875,19.027940673828127,0.9175710678100586
-7563.1,-854.8,7.06,26.26,0.0,12.191691894531251,15.005439453125001,0.9027184844017029
-7563.1,-854.8,7.06,60.32,0.78,11.88866455078125,17.52870361328125,0.873759925365448
-7563.1,-854.8,6.56,15.860000000000001,21.060000000000002,14.943175048828126,15.801927490234377,0.9243741035461426
-7563.1,-854.8,6.56,0.26,59.28,16.971516113281254,18.728646240234376,0.9175371527671814
-7563.1,-854.8,6.56,26.26,0.0,12.283693847656249,15.02781005859375,0.9038548469543457
-7563.1,-854.8,6.56,60.06,0.78,12.589429931640625,17.681743164062503,0.8799841403961182
-7563.1,-854.8,6.06,16.12,21.060000000000002,15.117061767578125,15.491527099609376,0.9296026825904846
-7563.1,-854.8,6.06,0.52,58.760000000000005,17.517293701171877,18.398538818359377,0.9188893437385559
-7563.1,-854.8,6.06,26.52,0.0,12.288267822265626,14.708115234375,0.8973524570465088
-7563.1,-854.8,6.06,60.06,0.78,12.865743408203127,17.241021728515626,0.8788753747940063
-7563.1,-854.8,5.56,15.860000000000001,20.8,15.515336914062502,16.1033837890625,0.92818683385849
-7563.1,-854.8,5.56,0.52,58.5,17.96637451171875,18.66281005859375,0.9155780673027039
-7563.1,-854.8,5.56,60.580000000000005,0.0,13.568267822265625,18.067601318359376,0.8958553075790405
-7563.1,-854.8,5.56,26.78,0.0,12.338328857421876,14.164554443359375,0.8858866095542908
-7563.1,-854.8,5.06,60.06,0.0,14.2171923828125,19.226380615234376,0.8977100253105164
-7563.1,-854.8,5.06,15.08,20.8,16.765140380859375,17.728968505859378,0.8968518972396851
-7563.1,-854.8,5.06,0.52,57.980000000000004,18.24709350585938,18.09800048828125,0.8630052804946899
-7563.1,-854.8,5.06,26.52,-0.26,12.731702880859375,14.724511718750001,0.8481119871139526
-7563.1,-854.8,4.56,58.5,-0.26,14.312365722656251,21.304064941406253,0.8386172652244568
-7363.1,-854.8,9.56,23.92,82.68,16.980649414062498,15.16861572265625,0.9154265522956848
-7363.1,-854.8,9.56,11.18,72.02,14.6677587890625,15.770585937500002,0.9069926142692566
-7363.1,-854.8,9.56,100.62,93.08,17.363371582031252,18.225351562500002,0.8455554246902466
-7363.1,-854.8,9.56,15.860000000000001,101.92,15.01201904296875,16.9152685546875,0.8290078639984131
-7363.1,-854.8,9.56,1.04,91.52000000000001,11.51476318359375,8.7459765625,0.7892424464225769
-7363.1,-854.8,9.56,62.14,128.44,4.517169189453125,20.957753906249998,0.7882279753684998
-7363.1,-854.8,9.56,1.56,130.52,2.3805227661132813,18.591932373046877,0.6676349639892578
-7363.1,-854.8,9.56,103.74000000000001,125.06,8.172952270507812,27.403181152343752,0.5716535449028015
-7363.1,-854.8,10.06,23.66,82.42,16.963809814453125,15.275224609375002,0.902135968208313
-7363.1,-854.8,10.06,11.700000000000001,72.28,14.533585205078126,14.413109130859375,0.8925740122795105
-7363.1,-854.8,10.06,1.04,92.04,11.441274414062502,8.426367797851563,0.7933814525604248
